N mean
6.21065214434552648e-01
6.16675985419304684e-01
6.25121135455945387e-01
6.29439665156607320e-01
6.40474429428798508e-01
6.38563513988605780e-01
6.28846958723094596e-01
6.40710164196035104e-01
6.51476266089833889e-01
6.39966778262902269e-01
6.49431115340721510e-01
6.51990093598764586e-01
6.48692595091453827e-01
6.50620089189882789e-01
6.43279708717699239e-01
6.49718686963955294e-01
6.43224534591265718e-01
6.40550872671089455e-01
6.32110249888595543e-01
6.22810154920942716e-01
6.15964412345791468e-01
6.16420539299460946e-01
6.13311075760820223e-01
6.04029648725505242e-01
6.13332833332630445e-01
6.02557467481096398e-01
5.92521963791004636e-01
5.91658632376140581e-01
5.97221269899616769e-01
6.08077539701051051e-01
6.17577019224500479e-01
6.21008184825972531e-01
6.17325034894811941e-01
6.22224163672904673e-01
6.18253136452620367e-01
6.12636555914914394e-01
6.05698283641628032e-01
6.06809315358175505e-01
6.00290127982757049e-01
5.91822566853960730e-01
5.96268324065339139e-01
5.87364356109875807e-01
5.93111072113040261e-01
5.85191609731030127e-01
5.89834627999980321e-01
5.80144945544634916e-01
5.89089784625769552e-01
5.79079281147336311e-01
5.78979356551921565e-01
5.71735581466291443e-01
5.65903057738545101e-01
5.71532248880534666e-01
5.75764890679049013e-01
5.78408689794996267e-01
5.87234067966805218e-01
5.89427054514317650e-01
5.93965064192836456e-01
5.85379942410264031e-01
5.77713236518034634e-01
5.77603023440752983e-01
5.68994647810627474e-01
5.60336842367665788e-01
5.54347148800489631e-01
5.53277427236810726e-01
5.58938392319920929e-01
5.59938500971267850e-01
5.64301488657795169e-01
5.55660476189805963e-01
5.49061457345552340e-01
5.57854907381281073e-01
5.52162924999290206e-01
5.58855763372549719e-01
5.51817368515615803e-01
5.60347425494306717e-01
5.52122868479341777e-01
5.58318755767718389e-01
5.50520311829031939e-01
5.41629933301806421e-01
5.48684976110425660e-01
5.50016356462487588e-01
5.44283972602766397e-01
5.38324145061620185e-01
5.36283395324955392e-01
5.43002929609241902e-01
5.48092276990146399e-01
5.45491137924480451e-01
5.46106324350480232e-01
5.47156508274380671e-01
5.46127002998780031e-01
5.48916383003437369e-01
5.42195973366680350e-01
5.42464572247618126e-01
5.46344449507609520e-01
5.42992814585984584e-01
5.50538564952782417e-01
5.51482935490518855e-01
5.57115010485397799e-01
5.60671035763034453e-01
5.62351751011864187e-01
5.54884627777133987e-01
5.58397505191092880e-01
5.63175769763761602e-01
5.69301799479970283e-01
5.74580755403793275e-01
5.79173414739395320e-01
5.85935250426862675e-01
5.89130786918390603e-01
5.94652797922919918e-01
6.01300515651431944e-01
6.03248518032239778e-01
6.02707387154229557e-01
5.97341187266015816e-01
6.01632986853856688e-01
6.06729701033955071e-01
6.00178531231441936e-01
6.01832286810022765e-01
5.97786532415645611e-01
5.99151098507415436e-01
5.94890630473919435e-01
5.97248627049217107e-01
5.94254889944480169e-01
5.91453397962735661e-01
5.87337941352209070e-01
5.81105726595130712e-01
5.82551685022531962e-01
5.78426877577853160e-01
5.80115928792423574e-01
5.79900421998438165e-01
5.85857996582453078e-01
5.82543632330315697e-01
5.82790433222540538e-01
5.85323540249462759e-01
5.79860900443374572e-01
5.79138583356487491e-01
5.80001544979523054e-01
5.85425582829752544e-01
5.84422682360958845e-01
5.81953286200496134e-01
5.86060551250166650e-01
5.84858335658514861e-01
5.78183912114594079e-01
5.75891274784935625e-01
5.76813764802238338e-01
5.80675338515313166e-01
5.77012837580178295e-01
5.78877630542124266e-01
5.78340329751215299e-01
5.77794927033247308e-01
5.75078009504319199e-01
5.77368555505846204e-01
5.73182778296679851e-01
5.74366121152959708e-01
5.68512196907937084e-01
5.67200707036495055e-01
5.69283709701748575e-01
5.71086601252780324e-01
5.72443084813949454e-01
5.70343893250121026e-01
5.66342017303248180e-01
5.67365450906326618e-01
5.68592436094258469e-01
5.71018878120030049e-01
5.68747965082441409e-01
5.71267530172772542e-01
5.67557417836980438e-01
5.72136673213378244e-01
5.73976875263952246e-01
5.75442328198068176e-01
5.72398215010397338e-01
5.72492270494460720e-01
5.67569107387896676e-01
5.64624993979489509e-01
5.68608302894762718e-01
5.70428996129545562e-01
5.65654150618596696e-01
5.61108662594021257e-01
5.59357537816335570e-01
5.59982863858456970e-01
5.60784511673731556e-01
5.62380458078693746e-01
5.59858548179122062e-01
5.62629101177361979e-01
5.60120141228663382e-01
5.58072851244264090e-01
5.54541351583439868e-01
5.59518391644669544e-01
5.54026254522507644e-01
5.57305926436837518e-01
5.55323994395008458e-01
5.51847780821480005e-01
5.51000379458359890e-01
5.55616792371655732e-01
5.59787536717774814e-01
5.62330189896575905e-01
5.64174658928147887e-01
5.60048386854593461e-01
5.61751499827937595e-01
5.60351309787976315e-01
5.62944742352837646e-01
5.67236976524933323e-01
5.71228806794803257e-01
5.74644707674300981e-01
5.71409808148774068e-01
5.74117369052230098e-01
5.74350731654256097e-01
5.72083338383778783e-01
5.75867159827013975e-01
5.79672644027992678e-01
5.83101144884992983e-01
5.82810425654171627e-01
5.83286857741461606e-01
5.79720028336287441e-01
5.77259033136426347e-01
5.80548605460259992e-01
5.80215211461789004e-01
5.79606758862209359e-01
5.82706822098526200e-01
5.82404027743991803e-01
5.80145288349499522e-01
5.76847251609184930e-01
5.78352593586578978e-01
5.80258897235326421e-01
5.76601399443164020e-01
5.77330945147488506e-01
5.77018239550883161e-01
5.79938434469354558e-01
5.81779482699718131e-01
5.78537510707783698e-01
5.75720717855288777e-01
5.75474120099139341e-01
5.71757255776838114e-01
5.68218901360116546e-01
5.66734477312418994e-01
5.64934132396868294e-01
5.68663683150780863e-01
5.72158517834238878e-01
5.73044445061656194e-01
5.75859576740245349e-01
5.78489885895819400e-01
5.78220433282685353e-01
5.76514167326841909e-01
5.75346414542687756e-01
5.76533240212232845e-01
5.77271043571188969e-01
5.74916476851482283e-01
5.71628422536334835e-01
5.67669377534447572e-01
5.64042192311510426e-01
5.65139808455699111e-01
5.63764895647898001e-01
5.61744790635093194e-01
5.60109092278741616e-01
5.56411783791178616e-01
5.55625455361811627e-01
5.59190765318217209e-01
5.59736406711149992e-01
5.57567791831076520e-01
5.58753831807060064e-01
5.60806316529476545e-01
5.60528779286927903e-01
5.57470598307076903e-01
5.60528411125744586e-01
5.61412398687769265e-01
5.61389367393862693e-01
5.58784204632409409e-01
5.59099710542351636e-01
5.58324844290993605e-01
5.60890938743656031e-01
5.59853230479954833e-01
5.57587827001532199e-01
5.56004364058102940e-01
5.57726641551875568e-01
5.58700108395274286e-01
5.62482855749087296e-01
5.61002439332938585e-01
5.64052785315312111e-01
5.60945718247102931e-01
5.60064801612834451e-01
5.55936889429004655e-01
5.58053980342137823e-01
5.60088833332787028e-01
5.58287627424949306e-01
5.55075235398528988e-01
5.57823333572762481e-01
5.59415949452886974e-01
5.55710100189611311e-01
5.55164564158417639e-01
5.58830978712422599e-01
5.60302062843106685e-01
5.57892573740706887e-01
5.57539696431456400e-01
5.60221877152189296e-01
5.56926868529615593e-01
5.53692295318237715e-01
5.52653822248533100e-01
5.50998158521207593e-01
5.52070509462289194e-01
5.54297520699495005e-01
5.51355411342579371e-01
5.47819131461159237e-01
5.44315211650752029e-01
5.43884057024876411e-01
5.45890893721935222e-01
5.47220062726297529e-01
5.46671214333815381e-01
5.43705285726577392e-01
5.44265496770182877e-01
5.44741027898978936e-01
5.44852306686093524e-01
5.45445599188390862e-01
5.44313345307456231e-01
5.42761853946313821e-01
5.45515305226333846e-01
5.45232270164574984e-01
5.42705998294316427e-01
5.43403033199231666e-01
5.43485165027653094e-01
5.44243738819424450e-01
5.44833943994159631e-01
5.42800533599009816e-01
5.45076072939993939e-01
5.41875100611919236e-01
5.38895763682142204e-01
5.41836784371299229e-01
5.39377526558113995e-01
5.39153827117592410e-01
5.37109559128939873e-01
5.39339343221445167e-01
5.37766575873712238e-01
5.36669664333722318e-01
5.39247512747117907e-01
5.38061342633711526e-01
5.40179717993343300e-01
5.41198968416430115e-01
5.37868231744271119e-01
5.36092218911668583e-01
5.37941014686701524e-01
5.38726121638104294e-01
5.40960188737020009e-01
5.39542969108250281e-01
5.37532613888652588e-01
5.35373641693711599e-01
5.36063030665974161e-01
5.33313907747733018e-01
5.34428684618905026e-01
5.36270766546987465e-01
5.37678265748855355e-01
5.35563996697899225e-01
5.34816246602938805e-01
5.33495253000539904e-01
5.32976262985252247e-01
5.31097094285025495e-01
5.30262602346148859e-01
5.30414663298935496e-01
5.28045233569439665e-01
5.28351548369733082e-01
5.25067005189377323e-01
5.24218389330089685e-01
5.23386413668041950e-01
5.22051990821808087e-01
5.23565524158405071e-01
5.21941386306425503e-01
5.22873778242337606e-01
5.23165881530413546e-01
5.25851983259039368e-01
5.27006228617998618e-01
5.28959366409651799e-01
5.30178773110769663e-01
5.28897895188087719e-01
5.29776968813337579e-01
5.26532842952906477e-01
5.26687760873236432e-01
5.28835284665449046e-01
5.29531457468714883e-01
5.30379427944962512e-01
5.30432857238699595e-01
5.29737294284599480e-01
5.28800139315035334e-01
5.30124615184561332e-01
5.31967910939616928e-01
5.33021417612466797e-01
5.30769019265806774e-01
5.27773012847725265e-01
5.24981590673695431e-01
5.26090306893964854e-01
5.24087726705928958e-01
5.24778156736385948e-01
5.25970962640966655e-01
5.26337744241668792e-01
5.23197617838592421e-01
5.20098707978602581e-01
5.18857676647416222e-01
5.17353277647223497e-01
5.18270968940858445e-01
5.20422794794366927e-01
5.18433102014449032e-01
5.17428285572502866e-01
5.18411233320878684e-01
5.20675640356427438e-01
5.21562992253815083e-01
5.20389858509460734e-01
5.22672862067257382e-01
5.20737363026787636e-01
5.18634517708669307e-01
5.18618014582721165e-01
5.20550657110935955e-01
5.21559444997125143e-01
5.23927140134377356e-01
5.22041044446615032e-01
5.21370792628010338e-01
5.22550297378693962e-01
5.24688801724531473e-01
5.24920105822916039e-01
5.26279551878071072e-01
5.28772050391256743e-01
5.27148928294032815e-01
5.29595370591008363e-01
5.29838515665084331e-01
5.32310152925188684e-01
5.32214833483254934e-01
5.32458031930654885e-01
5.34943388725062197e-01
5.36611330233353834e-01
5.38356618993780844e-01
5.38828032829325343e-01
5.39658694430766417e-01
5.42429271334436747e-01
5.44848250215353436e-01
5.43758128080028214e-01
5.45813690018221775e-01
5.46235089950164676e-01
5.46931632296291492e-01
5.48316176122181087e-01
5.49786777671157023e-01
5.51362143101295943e-01
5.49925215761563946e-01
5.50419973467560775e-01
5.50159697026206373e-01
5.48194723479980550e-01
5.49761595455253493e-01
5.51712145664616571e-01
5.53699765541992628e-01
5.54516760828294375e-01
5.53928506707983548e-01
5.54450754225774944e-01
5.54887438638995367e-01
5.55592082568979961e-01
5.55702722470812205e-01
5.53661036977250220e-01
5.53997557122336670e-01
5.51332525313675159e-01
5.52340566485523432e-01
5.52344419483344784e-01
5.54066610485402844e-01
5.54050393453992540e-01
5.51843303486510672e-01
5.51694004033449037e-01
5.51656667823550273e-01
5.49118477170490338e-01
5.50729172268744183e-01
5.50015586031199821e-01
5.50667208139309916e-01
5.50319000170715111e-01
5.48318332898787508e-01
5.47766395687150354e-01
5.46328483426225309e-01
5.45748361075402366e-01
5.43095823684031975e-01
5.44176842166035235e-01
5.44490092968582640e-01
5.46070218316668021e-01
5.46426437955987332e-01
5.46063411771946727e-01
5.45863096932558745e-01
5.48388766137574479e-01
5.45985580435651041e-01
5.43672286221494772e-01
5.44333065813572659e-01
5.44764261310413334e-01
5.43239118427980228e-01
5.41704612158373511e-01
5.42309507926891587e-01
5.44434470978268914e-01
5.45590569502358513e-01
5.45319821535646843e-01
5.44924581556128884e-01
5.46654538181973404e-01
5.48903821573776152e-01
5.51126130909086798e-01
5.53085331341423347e-01
5.54361706221228823e-01
5.53418513699884818e-01
5.53515127592703937e-01
5.51993723594364605e-01
5.51791452355649414e-01
5.53987170673925000e-01
5.53724533206366054e-01
5.55578207543313440e-01
5.57844626029251334e-01
5.56152947726707758e-01
5.55847518215798142e-01
5.57162131797979798e-01
5.58403236579627982e-01
5.60333021701607592e-01
5.59020393488007361e-01
5.60228075584729646e-01
5.62437853293694667e-01
5.61497719844583743e-01
5.60911028793025235e-01
5.61111760209871191e-01
5.61280461082112492e-01
5.61783293653373983e-01
5.60157141863123487e-01
5.59949794567804915e-01
5.59163508587967484e-01
5.59822225847218968e-01
5.61766254942974941e-01
5.60249629214303879e-01
5.60672067127955920e-01
5.62356015806525167e-01
5.60354355173229957e-01
5.59641734693377191e-01
5.58084075250901424e-01
5.58700353885021483e-01
5.59054185075005150e-01
5.59812007469402517e-01
5.60180511519822733e-01
5.57959646300941636e-01
5.58159414985739732e-01
5.58371723623561134e-01
5.57045055560540736e-01
5.54652212194159389e-01
5.53819205708190099e-01
5.51392180430433698e-01
5.53328187746393141e-01
5.53725893047186446e-01
5.54925785053463794e-01
5.56674071403252313e-01
5.58634865639877631e-01
5.56997950834650757e-01
5.56662961256384592e-01
5.56516178122253402e-01
5.57815829563371612e-01
5.58377976284302857e-01
5.60469643108591375e-01
5.58762216431394898e-01
5.57702878614880437e-01
5.59396362123849245e-01
5.58680038312616922e-01
5.60446881425970544e-01
5.61503330956167002e-01
5.61296087621438677e-01
5.60150509344449987e-01
5.62122421467457389e-01
5.60283736883293804e-01
5.61876291904683023e-01
5.62348235274724995e-01
5.63257348189452611e-01
5.65108053369536845e-01
5.63561626835216933e-01
5.62469080576045943e-01
5.60854205342501522e-01
5.59407513447192750e-01
5.59891531514533303e-01
5.58329144888203288e-01
5.56546510369029357e-01
5.55226433544259712e-01
5.57165419314405996e-01
5.54882939422045141e-01
5.53270293300204941e-01
5.51478548060222673e-01
5.51229769654197010e-01
5.51820197204434981e-01
5.53604713742287258e-01
5.51737499145780408e-01
5.52171094699430709e-01
5.50176302746985479e-01
5.49628103593292616e-01
5.49538585470943475e-01
5.49183350130018400e-01
5.48192741799556127e-01
5.46987444050466398e-01
5.48742877945864627e-01
5.48963423755768010e-01
5.47526900546487560e-01
5.45407402991345269e-01
5.45041014627249409e-01
5.46353855031334157e-01
5.47397413774685204e-01
5.46699241014788617e-01
5.48808877231099390e-01
5.46710173355807627e-01
5.46744962530265610e-01
5.45374999772219371e-01
5.46012680549545326e-01
5.46813474767153140e-01
5.45998496263083055e-01
5.47617589902672619e-01
5.48183177644413488e-01
5.47429600586125775e-01
5.45422523078818222e-01
5.46505279065997440e-01
5.47742363871598692e-01
5.48526908456493656e-01
5.49237248881232154e-01
5.50896769792183716e-01
5.50024864340857733e-01
5.51031139227750710e-01
5.50097571813748298e-01
5.51342982395702341e-01
5.49948999189442289e-01
5.50264957887204753e-01
5.48301756246629801e-01
5.46547257947987974e-01
5.45033565021273647e-01
5.43890684954865700e-01
5.42296051309425153e-01
5.42611703157039993e-01
5.40695099719036176e-01
5.42272672397589584e-01
5.44080259298293067e-01
5.42161132761516340e-01
5.43879096197489531e-01
5.43688930580089935e-01
5.42615622557986677e-01
5.42918560133524020e-01
5.41483093292351225e-01
5.41776692756695710e-01
5.41621012244078992e-01
5.42869323930465941e-01
5.44570884955558721e-01
5.44619023569268057e-01
5.44896676599557983e-01
5.45779113394519566e-01
5.44587233354853595e-01
5.43558407639448626e-01
5.44046380451673195e-01
5.44142532493894215e-01
5.42106850220501202e-01
5.43810860201096369e-01
5.43129918622146546e-01
5.41873490757801113e-01
5.41908738037354842e-01
5.41450074054157127e-01
5.40612310503416627e-01
5.41285858349493276e-01
5.41817012035890722e-01
5.41531950883631596e-01
5.40544766919685893e-01
5.41308544067550357e-01
5.40581154785147566e-01
5.39380339281569476e-01
5.40367297751123687e-01
5.39344557724471096e-01
5.40026394303900537e-01
5.38040383696008373e-01
5.39366618071021375e-01
5.40718366909045733e-01
5.41065276148941177e-01
5.40301524304943936e-01
5.40914723977266587e-01
5.40967003814207037e-01
5.42290266727974757e-01
5.41247237267465264e-01
5.40230706243785330e-01
5.38495458240168756e-01
5.38501562024099045e-01
5.39983785621519052e-01
5.40368928316109054e-01
5.40437855580295223e-01
5.41643540300708048e-01
5.43384384006159848e-01
5.44252686719717049e-01
5.43586400175848694e-01
5.42984114872810508e-01
5.41153715129949919e-01
5.39250134666742986e-01
5.37278567363287829e-01
5.37181001370615196e-01
5.36331292567868934e-01
5.37089612231021918e-01
5.38277963603221110e-01
5.38257334670892429e-01
5.38082951217253025e-01
5.36412041851869525e-01
5.35178416503981125e-01
5.35070701204183985e-01
5.36648059542268019e-01
5.34854100457210713e-01
5.33221462094657372e-01
5.32205372336849947e-01
5.32970123597966028e-01
5.33351790378164048e-01
5.31761452498738185e-01
5.33474027269039142e-01
5.34825396649308060e-01
5.33516629962124234e-01
5.33383370732959605e-01
5.34313423631936124e-01
5.35317450752761492e-01
5.33414966951886282e-01
5.33668947824644024e-01
5.34515710603903016e-01
5.35387632384466627e-01
5.36928042915266968e-01
5.35370345434864392e-01
5.36402211747038504e-01
5.38024756507700985e-01
5.36490448315786739e-01
5.35606223678669280e-01
5.34591777165173698e-01
5.35700372635084743e-01
5.34152634851954633e-01
5.35025364583970431e-01
5.34156988756424922e-01
5.32906365946718030e-01
5.34483010364522282e-01
5.35403186240742679e-01
5.33873261157659540e-01
5.35602650739136266e-01
5.36828406048995732e-01
5.36201466850733999e-01
5.36863066993336191e-01
5.36658768411636844e-01
5.36374055628180302e-01
5.36892584066073986e-01
5.36205305659967268e-01
5.36527627847958821e-01
5.35136123400299257e-01
5.33570861560262122e-01
5.33087109245622637e-01
5.31730133670032523e-01
5.32271078954617560e-01
5.30836948695256661e-01
5.32175759025628414e-01
5.32434691788454595e-01
5.31353147034447137e-01
5.31921722667425323e-01
5.31987349546113375e-01
5.31274826285175306e-01
5.32827926091941295e-01
5.33750015634596564e-01
5.32356827964443391e-01
5.30667242361637759e-01
5.30684076430195439e-01
5.30288375616745022e-01
5.29224727186433652e-01
5.29021553716173210e-01
5.27779212643823548e-01
5.27065557440583143e-01
5.26798665836541224e-01
5.25015319915648870e-01
5.25515725963356495e-01
5.24164901367310754e-01
5.24002174660783582e-01
5.22508110921995339e-01
5.23468490541874942e-01
5.24446601262301249e-01
5.25066722805704988e-01
5.26476796242695833e-01
5.27732771996889172e-01
5.26169515375656038e-01
5.24555737173899361e-01
5.24621708224618510e-01
5.23466798030804537e-01
5.24930364283001216e-01
5.23542479583460563e-01
5.23125846812215189e-01
5.23433078458359180e-01
5.23886020902652572e-01
5.24552456012532531e-01
5.24660515756257495e-01
5.24309345996941012e-01
5.25394464786478332e-01
5.25633131793657782e-01
5.27055657502987329e-01
5.26067264851064476e-01
5.27031370114378395e-01
5.26568636870517248e-01
5.26133316091323744e-01
5.24725026602900879e-01
5.25750286295255331e-01
5.25335955246988506e-01
5.26151080864005194e-01
5.27601526704748691e-01
5.28759544071413123e-01
5.29854357859945169e-01
5.30549081085902929e-01
5.30973360136486439e-01
5.30993068999031426e-01
5.31380181197019574e-01
5.31352924850954089e-01
5.31583876006627376e-01
5.32128238683877486e-01
5.30506104337695183e-01
5.31333635639258173e-01
5.31633844159681956e-01
5.30385656678943884e-01
5.29156841504394904e-01
5.28104927295940496e-01
5.29002389115955984e-01
5.30121498734210994e-01
5.30874073767647059e-01
5.29785310483481098e-01
5.30307906015608954e-01
5.29651591623133688e-01
5.28306887980449669e-01
5.29566014965877518e-01
5.28213286848351782e-01
5.28115074841780996e-01
5.27323514615135602e-01
5.26300193785739112e-01
5.25569917356792926e-01
5.26062061711095708e-01
5.27507051637739588e-01
5.26561108239261277e-01
5.26554729789606490e-01
5.27440637205514595e-01
5.28842832989099065e-01
5.27637929043273668e-01
5.26935053468559955e-01
5.27105268304931429e-01
5.27548028932917190e-01
5.28737031572915406e-01
5.27834648226755965e-01
5.28371188451675189e-01
5.28761325934617665e-01
5.29811057965415055e-01
5.30795018529562790e-01
5.31648108064511127e-01
5.30086239280317617e-01
5.30346363440609370e-01
5.30693777440185754e-01
5.31512504797797103e-01
5.32363886210455495e-01
5.31634030095352039e-01
5.30237706167845713e-01
5.31427190003134542e-01
5.30342328340897673e-01
5.29279887270778127e-01
5.28799201006596942e-01
5.28586104641568411e-01
5.28167709487506576e-01
5.28609029010626230e-01
5.27304186471671210e-01
5.26719521389014567e-01
5.27867716543931498e-01
5.28180477188685660e-01
5.26892703953113273e-01
5.27835004731285196e-01
5.28597501266564906e-01
5.28246634260803871e-01
5.27795307640008482e-01
5.27431683765261061e-01
5.26683406098671480e-01
5.26969683643103148e-01
5.25580749568357319e-01
5.26817963732745032e-01
5.26576642324028010e-01
5.27746399833346369e-01
5.28266067495852920e-01
5.28113182319491448e-01
5.27995022838567030e-01
5.27316503772875200e-01
5.26426847461634817e-01
5.25606646389111809e-01
5.25819283017902817e-01
5.25173060061538188e-01
5.23983295206559840e-01
5.24733913015423381e-01
5.24646679672568728e-01
5.24577342138118796e-01
5.23598912433156816e-01
5.24685598750511017e-01
5.23526298158149106e-01
5.22863052156058106e-01
5.21866004053267996e-01
5.20310626229451900e-01
5.21524183527650509e-01
5.20852112406544721e-01
5.21779364669248791e-01
5.22219173057902331e-01
5.22771690557086943e-01
5.21753782106217145e-01
5.20337899072936927e-01
5.21723027807587947e-01
5.22541204632025913e-01
5.21337086269202499e-01
5.22416819956528999e-01
5.21502457710710576e-01
5.22984288806034092e-01
5.23070772523952177e-01
5.23557264619515239e-01
5.23429809666307033e-01
5.24401738099601777e-01
5.25564775102450255e-01
5.26179848849991916e-01
5.25867283081278170e-01
5.24916187205506368e-01
5.25910198748542168e-01
5.24844155898272713e-01
5.25341749008085834e-01
5.24786852422291838e-01
5.24303170795858087e-01
5.24376410063996712e-01
